track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,-3.096,3.988,1.678,-0.149,-0.089,3.99,1.52
1,2,200,car,-2.927,3.973,1.715,-0.15,-0.087,3.99,1.52
1,3,300,car,-2.753,3.958,1.756,-0.15,-0.085,3.99,1.52
1,4,400,car,-2.575,3.943,1.804,-0.151,-0.084,3.99,1.52
1,5,500,car,-2.392,3.928,1.857,-0.152,-0.082,3.99,1.52
1,6,600,car,-2.204,3.913,1.917,-0.153,-0.079,3.99,1.52
1,7,700,car,-2.009,3.897,1.983,-0.154,-0.077,3.99,1.52
1,8,800,car,-1.807,3.882,2.052,-0.155,-0.075,3.99,1.52
1,9,900,car,-1.598,3.866,2.124,-0.156,-0.073,3.99,1.52
1,10,1000,car,-1.382,3.851,2.201,-0.157,-0.071,3.99,1.52
1,11,1100,car,-1.158,3.835,2.28,-0.159,-0.07,3.99,1.52
1,12,1200,car,-0.926,3.819,2.362,-0.161,-0.068,3.99,1.52
1,13,1300,car,-0.685,3.803,2.447,-0.163,-0.067,3.99,1.52
1,14,1400,car,-0.436,3.786,2.534,-0.166,-0.065,3.99,1.52
1,15,1500,car,-0.178,3.769,2.623,-0.169,-0.064,3.99,1.52
1,16,1600,car,0.089,3.752,2.715,-0.173,-0.064,3.99,1.52
1,17,1700,car,0.365,3.735,2.811,-0.178,-0.063,3.99,1.52
1,18,1800,car,0.651,3.717,2.912,-0.183,-0.063,3.99,1.52
1,19,1900,car,0.948,3.698,3.019,-0.189,-0.062,3.99,1.52
1,20,2000,car,1.255,3.679,3.132,-0.195,-0.062,3.99,1.52
1,21,2100,car,1.574,3.659,3.25,-0.202,-0.062,3.99,1.52
1,22,2200,car,1.905,3.639,3.373,-0.209,-0.062,3.99,1.52
1,23,2300,car,2.249,3.617,3.501,-0.217,-0.062,3.99,1.52
1,24,2400,car,2.606,3.595,3.634,-0.226,-0.062,3.99,1.52
1,25,2500,car,2.976,3.572,3.772,-0.236,-0.063,3.99,1.52
1,26,2600,car,3.361,3.548,3.917,-0.246,-0.063,3.99,1.52
1,27,2700,car,3.76,3.523,4.068,-0.256,-0.063,3.99,1.52
1,28,2800,car,4.175,3.497,4.226,-0.265,-0.063,3.99,1.52
1,29,2900,car,4.605,3.47,4.391,-0.274,-0.062,3.99,1.52
1,30,3000,car,5.053,3.442,4.563,-0.282,-0.062,3.99,1.52
1,31,3100,car,5.518,3.413,4.742,-0.287,-0.061,3.99,1.52
1,32,3200,car,6.002,3.384,4.929,-0.291,-0.059,3.99,1.52
1,33,3300,car,6.505,3.355,5.122,-0.292,-0.057,3.99,1.52
1,34,3400,car,7.027,3.326,5.324,-0.292,-0.055,3.99,1.52
1,35,3500,car,7.57,3.297,5.533,-0.291,-0.053,3.99,1.52
1,36,3600,car,8.134,3.268,5.747,-0.289,-0.05,3.99,1.52
1,37,3700,car,8.719,3.239,5.967,-0.285,-0.048,3.99,1.52
1,38,3800,car,9.327,3.211,6.19,-0.28,-0.045,3.99,1.52
1,39,3900,car,9.957,3.183,6.415,-0.274,-0.043,3.99,1.52
1,40,4000,car,10.61,3.156,6.64,-0.268,-0.04,3.99,1.52
1,41,4100,car,11.285,3.13,6.865,-0.26,-0.038,3.99,1.52
1,42,4200,car,11.983,3.104,7.089,-0.252,-0.036,3.99,1.52
1,43,4300,car,12.703,3.079,7.309,-0.244,-0.033,3.99,1.52
1,44,4400,car,13.445,3.055,7.523,-0.236,-0.031,3.99,1.52
1,45,4500,car,14.207,3.032,7.731,-0.228,-0.029,3.99,1.52
1,46,4600,car,14.99,3.01,7.93,-0.22,-0.028,3.99,1.52
1,47,4700,car,15.793,2.988,8.119,-0.212,-0.026,3.99,1.52
1,48,4800,car,16.614,2.967,8.297,-0.202,-0.024,3.99,1.52
1,49,4900,car,17.452,2.948,8.464,-0.19,-0.022,3.99,1.52
1,50,5000,car,18.306,2.93,8.62,-0.177,-0.021,3.99,1.52
1,51,5100,car,19.175,2.913,8.766,-0.164,-0.019,3.99,1.52
1,52,5200,car,20.058,2.897,8.898,-0.15,-0.017,3.99,1.52
1,53,5300,car,20.954,2.882,9.017,-0.138,-0.015,3.99,1.52
1,54,5400,car,21.861,2.869,9.123,-0.127,-0.014,3.99,1.52
1,55,5500,car,22.778,2.857,9.218,-0.118,-0.013,3.99,1.52
1,56,5600,car,23.704,2.846,9.301,-0.109,-0.012,3.99,1.52
1,57,5700,car,24.638,2.835,9.373,-0.098,-0.011,3.99,1.52
1,58,5800,car,25.578,2.826,9.436,-0.087,-0.009,3.99,1.52
1,59,5900,car,26.525,2.818,9.489,-0.076,-0.008,3.99,1.52
1,60,6000,car,27.476,2.811,9.535,-0.064,-0.007,3.99,1.52
1,61,6100,car,28.431,2.805,9.573,-0.05,-0.005,3.99,1.52
1,62,6200,car,29.39,2.801,9.605,-0.035,-0.004,3.99,1.52
1,63,6300,car,30.352,2.798,9.63,-0.02,-0.002,3.99,1.52
1,64,6400,car,31.316,2.797,9.649,-0.003,-0,3.99,1.52
1,65,6500,car,32.281,2.798,9.663,0.016,0.002,3.99,1.52
1,66,6600,car,33.248,2.8,9.674,0.036,0.004,3.99,1.52
1,67,6700,car,34.216,2.805,9.684,0.057,0.006,3.99,1.52
1,68,6800,car,35.185,2.812,9.691,0.08,0.008,3.99,1.52
1,69,6900,car,36.154,2.821,9.698,0.103,0.011,3.99,1.52
1,70,7000,car,37.125,2.832,9.706,0.125,0.013,3.99,1.52
1,71,7100,car,38.096,2.846,9.715,0.147,0.015,3.99,1.52
1,72,7200,car,39.068,2.862,9.724,0.169,0.017,3.99,1.52
1,73,7300,car,40.04,2.88,9.732,0.191,0.02,3.99,1.52
1,74,7400,car,41.014,2.9,9.74,0.215,0.022,3.99,1.52
1,75,7500,car,41.988,2.923,9.747,0.238,0.024,3.99,1.52
1,76,7600,car,42.963,2.948,9.752,0.263,0.027,3.99,1.52
1,77,7700,car,43.939,2.975,9.757,0.287,0.029,3.99,1.52
1,78,7800,car,44.915,3.005,9.76,0.309,0.032,3.99,1.52
1,79,7900,car,45.891,3.037,9.762,0.331,0.034,3.99,1.52
1,80,8000,car,46.867,3.071,9.762,0.352,0.036,3.99,1.52
1,81,8100,car,47.843,3.107,9.76,0.372,0.038,3.99,1.52
1,82,8200,car,48.819,3.145,9.755,0.391,0.04,3.99,1.52
1,83,8300,car,49.794,3.185,9.747,0.41,0.042,3.99,1.52
1,84,8400,car,50.768,3.227,9.735,0.43,0.044,3.99,1.52
1,85,8500,car,51.741,3.271,9.72,0.45,0.046,3.99,1.52
1,86,8600,car,52.712,3.318,9.699,0.473,0.049,3.99,1.52
1,87,8700,car,53.68,3.366,9.675,0.497,0.051,3.99,1.52
1,88,8800,car,54.646,3.417,9.646,0.525,0.054,3.99,1.52
1,89,8900,car,55.609,3.471,9.614,0.558,0.058,3.99,1.52
1,90,9000,car,56.569,3.529,9.579,0.598,0.062,3.99,1.52
1,91,9100,car,57.525,3.591,9.543,0.644,0.067,3.99,1.52
1,92,9200,car,58.477,3.658,9.504,0.698,0.073,3.99,1.52
1,93,9300,car,59.426,3.731,9.464,0.758,0.08,3.99,1.52
1,94,9400,car,60.37,3.81,9.423,0.823,0.087,3.99,1.52
1,95,9500,car,61.311,3.896,9.384,0.894,0.095,3.99,1.52
1,96,9600,car,62.247,3.989,9.345,0.967,0.103,3.99,1.52
1,97,9700,car,63.18,4.09,9.309,1.043,0.112,3.99,1.52
1,98,9800,car,64.109,4.198,9.275,1.119,0.12,3.99,1.52
1,99,9900,car,65.035,4.313,9.243,1.195,0.129,3.99,1.52
1,100,10000,car,65.958,4.437,9.213,1.269,0.137,3.99,1.52
1,101,10100,car,66.877,4.567,9.186,1.339,0.145,3.99,1.52
1,102,10200,car,67.795,4.704,9.163,1.404,0.152,3.99,1.52
1,103,10300,car,68.71,4.847,9.142,1.464,0.159,3.99,1.52
1,104,10400,car,69.623,4.996,9.124,1.515,0.165,3.99,1.52
1,105,10500,car,70.535,5.15,9.111,1.558,0.169,3.99,1.52
1,106,10600,car,71.446,5.307,9.101,1.591,0.173,3.99,1.52
1,107,10700,car,72.356,5.468,9.095,1.614,0.176,3.99,1.52
1,108,10800,car,73.265,5.63,9.091,1.628,0.177,3.99,1.52
1,109,10900,car,74.174,5.793,9.09,1.635,0.178,3.99,1.52
1,110,11000,car,75.083,5.957,9.089,1.637,0.178,3.99,1.52
3,1,100,car,40.957,7.18,-0.032,0,3.058,4.27,1.7
3,2,200,car,40.917,7.186,0,0,3.058,4.27,1.7
3,3,300,car,40.917,7.186,0,0,3.058,4.27,1.7
3,4,400,car,40.917,7.186,0,0,3.058,4.27,1.7
3,5,500,car,40.917,7.186,0,0,3.058,4.27,1.7
3,6,600,car,40.917,7.186,0,0,3.058,4.27,1.7
3,7,700,car,40.917,7.186,0,0,3.058,4.27,1.7
3,8,800,car,40.917,7.186,0,0,3.058,4.27,1.7
3,9,900,car,40.917,7.186,0,0,3.058,4.27,1.7
3,10,1000,car,40.917,7.186,0,0,3.058,4.27,1.7
3,11,1100,car,40.917,7.186,0,0,3.058,4.27,1.7
3,12,1200,car,40.917,7.186,0,0,3.058,4.27,1.7
3,13,1300,car,40.917,7.186,0,0,3.058,4.27,1.7
3,14,1400,car,40.917,7.186,0,0,3.058,4.27,1.7
3,15,1500,car,40.917,7.186,0,0,3.058,4.27,1.7
3,16,1600,car,40.917,7.186,0,0,3.058,4.27,1.7
3,17,1700,car,40.877,7.193,-0.138,0.025,3.058,4.27,1.7
3,18,1800,car,40.862,7.195,-0.171,0.025,3.116,4.27,1.7
3,19,1900,car,40.843,7.197,-0.207,0.022,3.116,4.27,1.7
3,20,2000,car,40.82,7.199,-0.248,0.016,3.116,4.27,1.7
3,21,2100,car,40.793,7.201,-0.29,0.009,3.116,4.27,1.7
3,22,2200,car,40.762,7.201,-0.334,-0,-0.019,4.27,1.7
3,23,2300,car,40.727,7.201,-0.377,-0.009,-3.118,4.27,1.7
