track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,1.373,11.643,-2.292,-1.823,-2.47,5.3,1.78
1,2,200,car,1.141,11.461,-2.342,-1.811,-2.483,5.3,1.78
1,3,300,car,0.904,11.281,-2.395,-1.796,-2.498,5.3,1.78
1,4,400,car,0.662,11.102,-2.454,-1.778,-2.515,5.3,1.78
1,5,500,car,0.413,10.926,-2.519,-1.755,-2.533,5.3,1.78
1,6,600,car,0.158,10.752,-2.588,-1.728,-2.553,5.3,1.78
1,7,700,car,-0.105,10.58,-2.662,-1.696,-2.574,5.3,1.78
1,8,800,car,-0.375,10.413,-2.741,-1.66,-2.597,5.3,1.78
1,9,900,car,-0.653,10.249,-2.824,-1.619,-2.621,5.3,1.78
1,10,1000,car,-0.94,10.089,-2.911,-1.574,-2.646,5.3,1.78
1,11,1100,car,-1.236,9.934,-3,-1.524,-2.671,5.3,1.78
1,12,1200,car,-1.54,9.784,-3.09,-1.471,-2.697,5.3,1.78
1,13,1300,car,-1.854,9.64,-3.181,-1.417,-2.723,5.3,1.78
1,14,1400,car,-2.176,9.501,-3.272,-1.361,-2.747,5.3,1.78
1,15,1500,car,-2.508,9.368,-3.363,-1.306,-2.771,5.3,1.78
1,16,1600,car,-2.849,9.24,-3.454,-1.252,-2.794,5.3,1.78
1,17,1700,car,-3.199,9.117,-3.548,-1.199,-2.816,5.3,1.78
1,18,1800,car,-3.559,9,-3.643,-1.147,-2.837,5.3,1.78
1,19,1900,car,-3.928,8.888,-3.741,-1.096,-2.857,5.3,1.78
1,20,2000,car,-4.307,8.781,-3.841,-1.046,-2.876,5.3,1.78
1,21,2100,car,-4.696,8.678,-3.944,-0.998,-2.894,5.3,1.78
1,22,2200,car,-5.096,8.581,-4.053,-0.95,-2.911,5.3,1.78
1,23,2300,car,-5.507,8.488,-4.166,-0.904,-2.928,5.3,1.78
1,24,2400,car,-5.929,8.4,-4.284,-0.859,-2.944,5.3,1.78
1,25,2500,car,-6.364,8.316,-4.406,-0.814,-2.959,5.3,1.78
1,26,2600,car,-6.811,8.237,-4.531,-0.769,-2.973,5.3,1.78
1,27,2700,car,-7.27,8.163,-4.658,-0.723,-2.988,5.3,1.78
1,28,2800,car,-7.743,8.093,-4.787,-0.677,-3.001,5.3,1.78
1,29,2900,car,-8.228,8.027,-4.917,-0.628,-3.015,5.3,1.78
1,30,3000,car,-8.726,7.967,-5.048,-0.576,-3.028,5.3,1.78
1,31,3100,car,-9.238,7.912,-5.181,-0.521,-3.041,5.3,1.78
1,32,3200,car,-9.762,7.863,-5.315,-0.463,-3.055,5.3,1.78
1,33,3300,car,-10.301,7.82,-5.45,-0.402,-3.068,5.3,1.78
1,34,3400,car,-10.852,7.783,-5.587,-0.34,-3.081,5.3,1.78
1,35,3500,car,-11.418,7.752,-5.725,-0.278,-3.093,5.3,1.78
1,36,3600,car,-11.998,7.727,-5.865,-0.216,-3.105,5.3,1.78
1,37,3700,car,-12.591,7.709,-6.007,-0.155,-3.116,5.3,1.78
1,38,3800,car,-13.199,7.696,-6.15,-0.095,-3.126,5.3,1.78
1,39,3900,car,-13.821,7.69,-6.296,-0.038,-3.136,5.3,1.78
1,40,4000,car,-14.458,7.689,-6.441,0.017,3.139,5.3,1.78
1,41,4100,car,-15.109,7.693,-6.584,0.069,3.131,5.3,1.78
1,42,4200,car,-15.775,7.702,-6.725,0.118,3.124,5.3,1.78
1,43,4300,car,-16.454,7.716,-6.86,0.164,3.118,5.3,1.78
1,44,4400,car,-17.146,7.735,-6.989,0.205,3.112,5.3,1.78
1,45,4500,car,-17.851,7.757,-7.111,0.243,3.107,5.3,1.78
1,46,4600,car,-18.568,7.783,-7.224,0.277,3.103,5.3,1.78
1,47,4700,car,-19.296,7.812,-7.326,0.307,3.1,5.3,1.78
1,48,4800,car,-20.033,7.844,-7.418,0.332,3.097,5.3,1.78
1,49,4900,car,-20.779,7.879,-7.499,0.353,3.095,5.3,1.78
1,50,5000,car,-21.532,7.915,-7.568,0.37,3.093,5.3,1.78
1,51,5100,car,-22.292,7.952,-7.625,0.384,3.091,5.3,1.78
1,52,5200,car,-23.056,7.991,-7.668,0.395,3.09,5.3,1.78
1,53,5300,car,-23.825,8.031,-7.7,0.404,3.089,5.3,1.78
1,54,5400,car,-24.596,8.072,-7.722,0.409,3.089,5.3,1.78
1,55,5500,car,-25.369,8.113,-7.734,0.411,3.088,5.3,1.78
1,56,5600,car,-26.142,8.154,-7.74,0.412,3.088,5.3,1.78
1,57,5700,car,-26.917,8.195,-7.742,0.413,3.088,5.3,1.78
2,1,100,car,9.746,9.661,0.608,-4.738,-1.443,4.54,1.63
2,2,200,car,9.807,9.183,0.619,-4.809,-1.443,4.54,1.63
2,3,300,car,9.87,8.698,0.633,-4.888,-1.442,4.54,1.63
2,4,400,car,9.934,8.205,0.649,-4.977,-1.441,4.54,1.63
2,5,500,car,10,7.702,0.668,-5.078,-1.44,4.54,1.63
2,6,600,car,10.068,7.189,0.691,-5.192,-1.438,4.54,1.63
2,7,700,car,10.138,6.664,0.719,-5.318,-1.436,4.54,1.63
2,8,800,car,10.212,6.125,0.751,-5.456,-1.434,4.54,1.63
2,9,900,car,10.289,5.572,0.788,-5.604,-1.431,4.54,1.63
2,10,1000,car,10.37,5.004,0.829,-5.762,-1.428,4.54,1.63
2,11,1100,car,10.455,4.419,0.872,-5.927,-1.425,4.54,1.63
2,12,1200,car,10.544,3.818,0.917,-6.097,-1.422,4.54,1.63
2,13,1300,car,10.638,3.2,0.961,-6.268,-1.419,4.54,1.63
2,14,1400,car,10.736,2.564,1.004,-6.438,-1.416,4.54,1.63
2,15,1500,car,10.839,1.912,1.047,-6.607,-1.414,4.54,1.63
2,16,1600,car,10.946,1.243,1.088,-6.773,-1.412,4.54,1.63
2,17,1700,car,11.056,0.558,1.127,-6.935,-1.41,4.54,1.63
2,18,1800,car,11.171,-0.144,1.164,-7.091,-1.408,4.54,1.63
2,19,1900,car,11.289,-0.86,1.197,-7.24,-1.407,4.54,1.63
2,20,2000,car,11.41,-1.591,1.225,-7.382,-1.406,4.54,1.63
2,21,2100,car,11.534,-2.336,1.248,-7.518,-1.406,4.54,1.63
2,22,2200,car,11.659,-3.095,1.267,-7.647,-1.407,4.54,1.63
2,23,2300,car,11.787,-3.866,1.281,-7.771,-1.407,4.54,1.63
2,24,2400,car,11.915,-4.649,1.292,-7.891,-1.409,4.54,1.63
2,25,2500,car,12.045,-5.444,1.299,-8.007,-1.41,4.54,1.63
2,26,2600,car,12.175,-6.25,1.302,-8.119,-1.412,4.54,1.63
2,27,2700,car,12.305,-7.067,1.301,-8.23,-1.414,4.54,1.63
2,28,2800,car,12.435,-7.896,1.296,-8.338,-1.417,4.54,1.63
2,29,2900,car,12.564,-8.735,1.286,-8.444,-1.42,4.54,1.63
2,30,3000,car,12.692,-9.584,1.27,-8.548,-1.423,4.54,1.63
2,31,3100,car,12.818,-10.444,1.247,-8.651,-1.428,4.54,1.63
2,32,3200,car,12.941,-11.315,1.218,-8.753,-1.433,4.54,1.63
2,33,3300,car,13.061,-12.195,1.181,-8.854,-1.438,4.54,1.63
2,34,3400,car,13.177,-13.085,1.137,-8.955,-1.444,4.54,1.63
2,35,3500,car,13.288,-13.986,1.088,-9.055,-1.451,4.54,1.63
2,36,3600,car,13.394,-14.896,1.034,-9.153,-1.458,4.54,1.63
2,37,3700,car,13.495,-15.816,0.978,-9.25,-1.466,4.54,1.63
2,38,3800,car,13.59,-16.746,0.92,-9.345,-1.473,4.54,1.63
2,39,3900,car,13.679,-17.685,0.863,-9.437,-1.48,4.54,1.63
2,40,4000,car,13.762,-18.634,0.809,-9.527,-1.486,4.54,1.63
2,41,4100,car,13.841,-19.591,0.76,-9.614,-1.492,4.54,1.63
2,42,4200,car,13.915,-20.556,0.716,-9.695,-1.497,4.54,1.63
2,43,4300,car,13.984,-21.529,0.678,-9.769,-1.501,4.54,1.63
2,44,4400,car,14.051,-22.509,0.647,-9.835,-1.505,4.54,1.63
2,45,4500,car,14.114,-23.496,0.623,-9.89,-1.508,4.54,1.63
2,46,4600,car,14.176,-24.487,0.604,-9.934,-1.51,4.54,1.63
2,47,4700,car,14.235,-25.482,0.59,-9.967,-1.512,4.54,1.63
