track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,36.569,-5.211,4.007,4.181,0.807,4.18,1.48
1,2,200,car,36.975,-4.794,4.119,4.162,0.791,4.18,1.48
1,3,300,car,37.393,-4.379,4.24,4.136,0.773,4.18,1.48
1,4,400,car,37.824,-3.968,4.376,4.097,0.752,4.18,1.48
1,5,500,car,38.269,-3.561,4.527,4.041,0.729,4.18,1.48
1,6,600,car,38.73,-3.161,4.693,3.966,0.702,4.18,1.48
1,7,700,car,39.208,-2.769,4.874,3.871,0.671,4.18,1.48
1,8,800,car,39.706,-2.387,5.068,3.757,0.638,4.18,1.48
1,9,900,car,40.222,-2.018,5.27,3.626,0.603,4.18,1.48
1,10,1000,car,40.76,-1.663,5.479,3.48,0.566,4.18,1.48
1,11,1100,car,41.318,-1.323,5.69,3.32,0.528,4.18,1.48
1,12,1200,car,41.898,-0.999,5.9,3.149,0.49,4.18,1.48
1,13,1300,car,42.498,-0.694,6.104,2.967,0.453,4.18,1.48
1,14,1400,car,43.118,-0.406,6.299,2.781,0.416,4.18,1.48
1,15,1500,car,43.757,-0.137,6.485,2.593,0.38,4.18,1.48
1,16,1600,car,44.415,0.113,6.658,2.408,0.347,4.18,1.48
1,17,1700,car,45.088,0.344,6.818,2.229,0.316,4.18,1.48
1,18,1800,car,45.777,0.559,6.964,2.059,0.287,4.18,1.48
1,19,1900,car,46.48,0.757,7.096,1.9,0.262,4.18,1.48
1,20,2000,car,47.196,0.94,7.218,1.755,0.239,4.18,1.48
1,21,2100,car,47.924,1.109,7.329,1.625,0.218,4.18,1.48
1,22,2200,car,48.662,1.265,7.431,1.512,0.201,4.18,1.48
1,23,2300,car,49.409,1.412,7.525,1.416,0.186,4.18,1.48
1,24,2400,car,50.166,1.549,7.614,1.337,0.174,4.18,1.48
1,25,2500,car,50.932,1.68,7.697,1.276,0.164,4.18,1.48
1,26,2600,car,51.705,1.805,7.774,1.231,0.157,4.18,1.48
1,27,2700,car,52.486,1.927,7.848,1.2,0.152,4.18,1.48
1,28,2800,car,53.275,2.046,7.918,1.183,0.148,4.18,1.48
1,29,2900,car,54.07,2.164,7.985,1.177,0.146,4.18,1.48
