track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,-1.697,3.847,2.704,-0.03,-0.011,4.08,1.56
1,2,200,car,-1.423,3.844,2.775,-0.026,-0.009,4.08,1.56
1,3,300,car,-1.142,3.842,2.854,-0.023,-0.008,4.08,1.56
1,4,400,car,-0.852,3.84,2.945,-0.02,-0.007,4.08,1.56
1,5,500,car,-0.552,3.838,3.049,-0.017,-0.005,4.08,1.56
1,6,600,car,-0.241,3.836,3.167,-0.015,-0.005,4.08,1.56
1,7,700,car,0.082,3.835,3.299,-0.013,-0.004,4.08,1.56
1,8,800,car,0.419,3.834,3.442,-0.012,-0.004,4.08,1.56
1,9,900,car,0.771,3.832,3.594,-0.013,-0.004,4.08,1.56
1,10,1000,car,1.138,3.831,3.755,-0.013,-0.003,4.08,1.56
1,11,1100,car,1.522,3.83,3.923,-0.012,-0.003,4.08,1.56
1,12,1200,car,1.923,3.829,4.097,-0.011,-0.003,4.08,1.56
1,13,1300,car,2.342,3.828,4.274,-0.01,-0.002,4.08,1.56
1,14,1400,car,2.778,3.827,4.452,-0.008,-0.002,4.08,1.56
1,15,1500,car,3.232,3.826,4.631,-0.007,-0.002,4.08,1.56
1,16,1600,car,3.704,3.825,4.811,-0.008,-0.002,4.08,1.56
1,17,1700,car,4.194,3.824,4.991,-0.01,-0.002,4.08,1.56
1,18,1800,car,4.702,3.823,5.171,-0.013,-0.003,4.08,1.56
1,19,1900,car,5.229,3.822,5.351,-0.019,-0.004,4.08,1.56
1,20,2000,car,5.772,3.819,5.529,-0.026,-0.005,4.08,1.56
1,21,2100,car,6.334,3.817,5.705,-0.033,-0.006,4.08,1.56
1,22,2200,car,6.914,3.813,5.881,-0.04,-0.007,4.08,1.56
1,23,2300,car,7.51,3.809,6.058,-0.046,-0.008,4.08,1.56
1,24,2400,car,8.125,3.804,6.235,-0.051,-0.008,4.08,1.56
1,25,2500,car,8.758,3.798,6.413,-0.057,-0.009,4.08,1.56
1,26,2600,car,9.408,3.792,6.592,-0.063,-0.01,4.08,1.56
1,27,2700,car,10.076,3.786,6.771,-0.069,-0.01,4.08,1.56
1,28,2800,car,10.762,3.778,6.95,-0.077,-0.011,4.08,1.56
1,29,2900,car,11.466,3.77,7.128,-0.084,-0.012,4.08,1.56
1,30,3000,car,12.187,3.762,7.305,-0.09,-0.012,4.08,1.56
1,31,3100,car,12.927,3.752,7.482,-0.094,-0.013,4.08,1.56
1,32,3200,car,13.684,3.743,7.656,-0.097,-0.013,4.08,1.56
1,33,3300,car,14.458,3.733,7.827,-0.098,-0.012,4.08,1.56
1,34,3400,car,15.249,3.723,7.992,-0.097,-0.012,4.08,1.56
1,35,3500,car,16.056,3.714,8.151,-0.096,-0.012,4.08,1.56
1,36,3600,car,16.879,3.704,8.303,-0.095,-0.011,4.08,1.56
1,37,3700,car,17.716,3.695,8.446,-0.094,-0.011,4.08,1.56
1,38,3800,car,18.568,3.685,8.581,-0.093,-0.011,4.08,1.56
1,39,3900,car,19.432,3.676,8.706,-0.092,-0.011,4.08,1.56
1,40,4000,car,20.308,3.667,8.822,-0.09,-0.01,4.08,1.56
1,41,4100,car,21.196,3.658,8.927,-0.087,-0.01,4.08,1.56
1,42,4200,car,22.093,3.65,9.021,-0.081,-0.009,4.08,1.56
1,43,4300,car,22.999,3.642,9.103,-0.074,-0.008,4.08,1.56
1,44,4400,car,23.913,3.635,9.173,-0.067,-0.007,4.08,1.56
1,45,4500,car,24.833,3.629,9.232,-0.058,-0.006,4.08,1.56
1,46,4600,car,25.759,3.623,9.278,-0.047,-0.005,4.08,1.56
1,47,4700,car,26.689,3.619,9.314,-0.035,-0.004,4.08,1.56
1,48,4800,car,27.621,3.616,9.34,-0.021,-0.002,4.08,1.56
1,49,4900,car,28.556,3.615,9.357,-0.007,-0.001,4.08,1.56
1,50,5000,car,29.492,3.615,9.368,0.008,0.001,4.08,1.56
1,51,5100,car,30.429,3.617,9.373,0.022,0.002,4.08,1.56
1,52,5200,car,31.367,3.62,9.373,0.036,0.004,4.08,1.56
1,53,5300,car,32.304,3.624,9.371,0.049,0.005,4.08,1.56
1,54,5400,car,33.241,3.629,9.367,0.062,0.007,4.08,1.56
1,55,5500,car,34.177,3.636,9.363,0.072,0.008,4.08,1.56
1,56,5600,car,35.113,3.644,9.361,0.082,0.009,4.08,1.56
1,57,5700,car,36.05,3.652,9.362,0.091,0.01,4.08,1.56
1,58,5800,car,36.986,3.662,9.367,0.101,0.011,4.08,1.56
1,59,5900,car,37.923,3.673,9.377,0.112,0.012,4.08,1.56
1,60,6000,car,38.862,3.684,9.394,0.122,0.013,4.08,1.56
1,61,6100,car,39.802,3.697,9.417,0.133,0.014,4.08,1.56
