track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,1,100,car,36.217,-3.229,2.978,3.624,0.883,4.14,1.6
2,2,200,car,36.52,-2.866,3.07,3.633,0.869,4.14,1.6
2,3,300,car,36.832,-2.502,3.171,3.636,0.854,4.14,1.6
2,4,400,car,37.154,-2.139,3.284,3.63,0.835,4.14,1.6
2,5,500,car,37.489,-1.777,3.411,3.61,0.814,4.14,1.6
2,6,600,car,37.837,-1.418,3.551,3.573,0.788,4.14,1.6
2,7,700,car,38.2,-1.063,3.705,3.517,0.759,4.14,1.6
2,8,800,car,38.579,-0.715,3.87,3.441,0.727,4.14,1.6
2,9,900,car,38.974,-0.376,4.044,3.345,0.691,4.14,1.6
2,10,1000,car,39.388,-0.047,4.226,3.229,0.652,4.14,1.6
2,11,1100,car,39.82,0.269,4.41,3.095,0.612,4.14,1.6
2,12,1200,car,40.27,0.571,4.596,2.945,0.57,4.14,1.6
2,13,1300,car,40.739,0.857,4.782,2.783,0.527,4.14,1.6
2,14,1400,car,41.226,1.127,4.964,2.612,0.484,4.14,1.6
2,15,1500,car,41.732,1.379,5.142,2.438,0.443,4.14,1.6
2,16,1600,car,42.255,1.614,5.316,2.263,0.403,4.14,1.6
2,17,1700,car,42.794,1.832,5.482,2.092,0.364,4.14,1.6
2,18,1800,car,43.351,2.033,5.643,1.925,0.329,4.14,1.6
2,19,1900,car,43.923,2.218,5.796,1.766,0.296,4.14,1.6
2,20,2000,car,44.51,2.387,5.943,1.615,0.265,4.14,1.6
2,21,2100,car,45.111,2.541,6.084,1.475,0.238,4.14,1.6
2,22,2200,car,45.726,2.682,6.218,1.347,0.213,4.14,1.6
2,23,2300,car,46.354,2.811,6.345,1.232,0.192,4.14,1.6
2,24,2400,car,46.995,2.929,6.466,1.13,0.173,4.14,1.6
2,25,2500,car,47.647,3.038,6.58,1.043,0.157,4.14,1.6
2,26,2600,car,48.31,3.139,6.689,0.97,0.144,4.14,1.6
2,27,2700,car,48.984,3.233,6.793,0.909,0.133,4.14,1.6
2,28,2800,car,49.669,3.321,6.894,0.859,0.124,4.14,1.6
