track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,77.985,11.578,-2.853,-0.676,-2.909,4.23,1.53
1,2,200,car,77.7,11.511,-2.854,-0.665,-2.913,4.23,1.53
1,3,300,car,77.414,11.445,-2.854,-0.653,-2.917,4.23,1.53
1,4,400,car,77.129,11.381,-2.851,-0.64,-2.921,4.23,1.53
1,5,500,car,76.844,11.317,-2.843,-0.627,-2.924,4.23,1.53
1,6,600,car,76.561,11.255,-2.828,-0.615,-2.928,4.23,1.53
1,7,700,car,76.279,11.194,-2.806,-0.602,-2.93,4.23,1.53
1,8,800,car,76,11.135,-2.776,-0.589,-2.933,4.23,1.53
1,9,900,car,75.724,11.077,-2.736,-0.574,-2.935,4.23,1.53
1,10,1000,car,75.453,11.02,-2.686,-0.559,-2.936,4.23,1.53
1,11,1100,car,75.188,10.965,-2.626,-0.543,-2.938,4.23,1.53
1,12,1200,car,74.929,10.912,-2.555,-0.526,-2.939,4.23,1.53
1,13,1300,car,74.677,10.86,-2.473,-0.507,-2.939,4.23,1.53
1,14,1400,car,74.435,10.81,-2.38,-0.486,-2.94,4.23,1.53
1,15,1500,car,74.202,10.763,-2.278,-0.463,-2.941,4.23,1.53
1,16,1600,car,73.98,10.718,-2.167,-0.438,-2.942,4.23,1.53
1,17,1700,car,73.769,10.675,-2.047,-0.413,-2.943,4.23,1.53
1,18,1800,car,73.571,10.635,-1.92,-0.386,-2.943,4.23,1.53
1,19,1900,car,73.385,10.598,-1.786,-0.357,-2.944,4.23,1.53
1,20,2000,car,73.214,10.564,-1.648,-0.328,-2.945,4.23,1.53
1,21,2100,car,73.056,10.532,-1.506,-0.299,-2.945,4.23,1.53
1,22,2200,car,72.912,10.504,-1.365,-0.271,-2.946,4.23,1.53
1,23,2300,car,72.783,10.478,-1.227,-0.243,-2.946,4.23,1.53
1,24,2400,car,72.667,10.455,-1.094,-0.216,-2.947,4.23,1.53
1,25,2500,car,72.564,10.435,-0.969,-0.19,-2.948,4.23,1.53
1,26,2600,car,72.472,10.417,-0.853,-0.167,-2.948,4.23,1.53
1,27,2700,car,72.392,10.401,-0.747,-0.146,-2.948,4.23,1.53
1,28,2800,car,72.323,10.388,-0.653,-0.128,-2.948,4.23,1.53
1,29,2900,car,72.261,10.376,-0.574,-0.112,-2.948,4.23,1.53
1,30,3000,car,72.207,10.365,-0.511,-0.1,-2.948,4.23,1.53
1,31,3100,car,72.158,10.356,-0.462,-0.091,-2.947,4.23,1.53
1,32,3200,car,72.114,10.347,-0.428,-0.084,-2.948,4.23,1.53
1,33,3300,car,72.072,10.339,-0.408,-0.079,-2.951,4.23,1.53
1,34,3400,car,72.031,10.331,-0.401,-0.075,-2.956,4.23,1.53
1,35,3500,car,71.991,10.324,-0.407,-0.074,-2.962,4.23,1.53
1,36,3600,car,71.95,10.316,-0.423,-0.074,-2.968,4.23,1.53
1,37,3700,car,71.906,10.309,-0.448,-0.076,-2.973,4.23,1.53
1,38,3800,car,71.86,10.301,-0.48,-0.078,-2.98,4.23,1.53
1,39,3900,car,71.81,10.293,-0.516,-0.08,-2.988,4.23,1.53
1,40,4000,car,71.756,10.285,-0.557,-0.083,-2.994,4.23,1.53
1,41,4100,car,71.698,10.276,-0.601,-0.087,-2.998,4.23,1.53
1,42,4200,car,71.636,10.268,-0.647,-0.091,-3.002,4.23,1.53
1,43,4300,car,71.569,10.258,-0.696,-0.096,-3.005,4.23,1.53
1,44,4400,car,71.497,10.248,-0.745,-0.101,-3.007,4.23,1.53
1,45,4500,car,71.42,10.238,-0.793,-0.107,-3.008,4.23,1.53
1,46,4600,car,71.338,10.227,-0.839,-0.115,-3.006,4.23,1.53
1,47,4700,car,71.252,10.215,-0.882,-0.123,-3.003,4.23,1.53
1,48,4800,car,71.162,10.202,-0.921,-0.133,-2.999,4.23,1.53
1,49,4900,car,71.068,10.188,-0.958,-0.142,-2.995,4.23,1.53
1,50,5000,car,70.971,10.174,-0.992,-0.151,-2.99,4.23,1.53
1,51,5100,car,70.87,10.158,-1.025,-0.161,-2.986,4.23,1.53
1,52,5200,car,70.766,10.142,-1.057,-0.17,-2.982,4.23,1.53
1,53,5300,car,70.658,10.124,-1.086,-0.18,-2.977,4.23,1.53
1,54,5400,car,70.548,10.106,-1.115,-0.19,-2.973,4.23,1.53
1,55,5500,car,70.435,10.086,-1.143,-0.199,-2.969,4.23,1.53
1,56,5600,car,70.32,10.066,-1.17,-0.207,-2.966,4.23,1.53
1,57,5700,car,70.201,10.045,-1.196,-0.215,-2.964,4.23,1.53
1,58,5800,car,70.081,10.023,-1.219,-0.221,-2.962,4.23,1.53
1,59,5900,car,69.958,10.001,-1.241,-0.227,-2.96,4.23,1.53
1,60,6000,car,69.832,9.977,-1.262,-0.233,-2.959,4.23,1.53
1,61,6100,car,69.705,9.954,-1.283,-0.238,-2.958,4.23,1.53
1,62,6200,car,69.576,9.93,-1.304,-0.243,-2.957,4.23,1.53
1,63,6300,car,69.444,9.905,-1.326,-0.248,-2.957,4.23,1.53
1,64,6400,car,69.311,9.88,-1.348,-0.252,-2.957,4.23,1.53
1,65,6500,car,69.175,9.855,-1.372,-0.255,-2.958,4.23,1.53
1,66,6600,car,69.036,9.829,-1.397,-0.257,-2.96,4.23,1.53
1,67,6700,car,68.895,9.804,-1.426,-0.26,-2.961,4.23,1.53
1,68,6800,car,68.751,9.777,-1.456,-0.263,-2.963,4.23,1.53
1,69,6900,car,68.604,9.751,-1.486,-0.267,-2.964,4.23,1.53
1,70,7000,car,68.454,9.724,-1.517,-0.27,-2.965,4.23,1.53
1,71,7100,car,68.301,9.697,-1.547,-0.274,-2.966,4.23,1.53
1,72,7200,car,68.144,9.669,-1.577,-0.276,-2.968,4.23,1.53
1,73,7300,car,67.985,9.642,-1.607,-0.278,-2.971,4.23,1.53
1,74,7400,car,67.823,9.614,-1.636,-0.278,-2.973,4.23,1.53
1,75,7500,car,67.658,9.586,-1.665,-0.277,-2.977,4.23,1.53
1,76,7600,car,67.49,9.559,-1.693,-0.274,-2.981,4.23,1.53
1,77,7700,car,67.319,9.531,-1.721,-0.272,-2.985,4.23,1.53
1,78,7800,car,67.146,9.504,-1.748,-0.268,-2.989,4.23,1.53
1,79,7900,car,66.97,9.478,-1.773,-0.264,-2.994,4.23,1.53
1,80,8000,car,66.791,9.452,-1.796,-0.259,-2.999,4.23,1.53
1,81,8100,car,66.611,9.426,-1.817,-0.253,-3.003,4.23,1.53
1,82,8200,car,66.428,9.401,-1.833,-0.246,-3.008,4.23,1.53
1,83,8300,car,66.244,9.377,-1.846,-0.241,-3.012,4.23,1.53
1,84,8400,car,66.059,9.353,-1.852,-0.236,-3.015,4.23,1.53
1,85,8500,car,65.874,9.329,-1.852,-0.232,-3.017,4.23,1.53
1,86,8600,car,65.689,9.306,-1.847,-0.23,-3.018,4.23,1.53
1,87,8700,car,65.505,9.283,-1.836,-0.229,-3.017,4.23,1.53
1,88,8800,car,65.322,9.261,-1.82,-0.229,-3.017,4.23,1.53
1,89,8900,car,65.141,9.238,-1.798,-0.228,-3.016,4.23,1.53
1,90,9000,car,64.963,9.215,-1.768,-0.226,-3.015,4.23,1.53
1,91,9100,car,64.788,9.193,-1.73,-0.222,-3.014,4.23,1.53
1,92,9200,car,64.617,9.171,-1.683,-0.217,-3.013,4.23,1.53
1,93,9300,car,64.452,9.149,-1.627,-0.21,-3.013,4.23,1.53
1,94,9400,car,64.292,9.129,-1.561,-0.2,-3.014,4.23,1.53
1,95,9500,car,64.14,9.109,-1.487,-0.189,-3.015,4.23,1.53
1,96,9600,car,63.995,9.091,-1.406,-0.176,-3.017,4.23,1.53
1,97,9700,car,63.859,9.074,-1.318,-0.163,-3.019,4.23,1.53
1,98,9800,car,63.732,9.059,-1.226,-0.148,-3.021,4.23,1.53
1,99,9900,car,63.614,9.045,-1.133,-0.133,-3.025,4.23,1.53
1,100,10000,car,63.505,9.032,-1.041,-0.118,-3.029,4.23,1.53
1,101,10100,car,63.405,9.021,-0.955,-0.103,-3.034,4.23,1.53
1,102,10200,car,63.314,9.011,-0.875,-0.088,-3.041,4.23,1.53
1,103,10300,car,63.23,9.003,-0.805,-0.074,-3.051,4.23,1.53
1,104,10400,car,63.152,8.997,-0.746,-0.06,-3.061,4.23,1.53
1,105,10500,car,63.08,8.991,-0.698,-0.049,-3.072,4.23,1.53
1,106,10600,car,63.012,8.987,-0.661,-0.04,-3.081,4.23,1.53
1,107,10700,car,62.948,8.983,-0.635,-0.035,-3.087,4.23,1.53
1,108,10800,car,62.885,8.98,-0.62,-0.032,-3.09,4.23,1.53
1,109,10900,car,62.823,8.976,-0.616,-0.033,-3.088,4.23,1.53
1,110,11000,car,62.761,8.973,-0.621,-0.037,-3.082,4.23,1.53
1,111,11100,car,62.698,8.969,-0.634,-0.045,-3.071,4.23,1.53
1,112,11200,car,62.634,8.964,-0.655,-0.055,-3.059,4.23,1.53
1,113,11300,car,62.567,8.958,-0.681,-0.067,-3.044,4.23,1.53
1,114,11400,car,62.497,8.95,-0.712,-0.08,-3.029,4.23,1.53
1,115,11500,car,62.425,8.942,-0.746,-0.095,-3.016,4.23,1.53
1,116,11600,car,62.348,8.931,-0.783,-0.107,-3.005,4.23,1.53
1,117,11700,car,62.268,8.92,-0.823,-0.119,-2.999,4.23,1.53
1,118,11800,car,62.184,8.908,-0.863,-0.128,-2.994,4.23,1.53
1,119,11900,car,62.095,8.895,-0.902,-0.135,-2.993,4.23,1.53
1,120,12000,car,62.003,8.881,-0.94,-0.14,-2.994,4.23,1.53
1,121,12100,car,61.907,8.867,-0.976,-0.143,-2.996,4.23,1.53
1,122,12200,car,61.808,8.852,-1.01,-0.144,-3,4.23,1.53
1,123,12300,car,61.705,8.838,-1.042,-0.144,-3.004,4.23,1.53
1,124,12400,car,61.6,8.824,-1.074,-0.144,-3.008,4.23,1.53
1,125,12500,car,61.491,8.809,-1.105,-0.143,-3.013,4.23,1.53
1,126,12600,car,61.379,8.795,-1.138,-0.143,-3.017,4.23,1.53
1,127,12700,car,61.263,8.781,-1.172,-0.144,-3.019,4.23,1.53
1,128,12800,car,61.144,8.766,-1.211,-0.148,-3.02,4.23,1.53
1,129,12900,car,61.021,8.751,-1.252,-0.152,-3.02,4.23,1.53
1,130,13000,car,60.893,8.735,-1.298,-0.159,-3.02,4.23,1.53
1,131,13100,car,60.761,8.719,-1.348,-0.168,-3.017,4.23,1.53
1,132,13200,car,60.623,8.702,-1.403,-0.18,-3.014,4.23,1.53
1,133,13300,car,60.48,8.683,-1.463,-0.192,-3.011,4.23,1.53
1,134,13400,car,60.331,8.663,-1.529,-0.204,-3.009,4.23,1.53
1,135,13500,car,60.174,8.642,-1.602,-0.216,-3.007,4.23,1.53
1,136,13600,car,60.01,8.62,-1.681,-0.228,-3.007,4.23,1.53
1,137,13700,car,59.837,8.597,-1.768,-0.238,-3.008,4.23,1.53
1,138,13800,car,59.656,8.572,-1.86,-0.247,-3.009,4.23,1.53
1,139,13900,car,59.465,8.547,-1.956,-0.255,-3.012,4.23,1.53
1,140,14000,car,59.265,8.521,-2.055,-0.262,-3.015,4.23,1.53
1,141,14100,car,59.054,8.495,-2.156,-0.267,-3.018,4.23,1.53
1,142,14200,car,58.833,8.468,-2.256,-0.27,-3.023,4.23,1.53
1,143,14300,car,58.603,8.441,-2.355,-0.27,-3.028,4.23,1.53
1,144,14400,car,58.363,8.414,-2.45,-0.266,-3.033,4.23,1.53
1,145,14500,car,58.113,8.388,-2.542,-0.261,-3.039,4.23,1.53
1,146,14600,car,57.854,8.362,-2.631,-0.253,-3.046,4.23,1.53
1,147,14700,car,57.587,8.337,-2.717,-0.245,-3.052,4.23,1.53
1,148,14800,car,57.311,8.313,-2.798,-0.237,-3.057,4.23,1.53
1,149,14900,car,57.027,8.29,-2.874,-0.229,-3.062,4.23,1.53
1,150,15000,car,56.737,8.268,-2.945,-0.22,-3.067,4.23,1.53
1,151,15100,car,56.439,8.246,-3.008,-0.212,-3.071,4.23,1.53
1,152,15200,car,56.135,8.225,-3.063,-0.203,-3.075,4.23,1.53
1,153,15300,car,55.827,8.205,-3.109,-0.193,-3.08,4.23,1.53
1,154,15400,car,55.514,8.187,-3.146,-0.183,-3.083,4.23,1.53
1,155,15500,car,55.198,8.169,-3.174,-0.173,-3.087,4.23,1.53
1,156,15600,car,54.88,8.152,-3.192,-0.163,-3.091,4.23,1.53
1,157,15700,car,54.56,8.136,-3.199,-0.15,-3.095,4.23,1.53
1,158,15800,car,54.24,8.122,-3.195,-0.134,-3.1,4.23,1.53
1,159,15900,car,53.922,8.11,-3.18,-0.117,-3.105,4.23,1.53
1,160,16000,car,53.605,8.099,-3.155,-0.1,-3.11,4.23,1.53
1,161,16100,car,53.291,8.09,-3.119,-0.082,-3.115,4.23,1.53
1,162,16200,car,52.981,8.082,-3.075,-0.064,-3.121,4.23,1.53
1,163,16300,car,52.677,8.077,-3.022,-0.047,-3.126,4.23,1.53
1,164,16400,car,52.377,8.073,-2.962,-0.033,-3.13,4.23,1.53
1,165,16500,car,52.085,8.07,-2.895,-0.022,-3.134,4.23,1.53
1,166,16600,car,51.799,8.068,-2.821,-0.012,-3.137,4.23,1.53
1,167,16700,car,51.521,8.068,-2.74,-0.003,-3.14,4.23,1.53
1,168,16800,car,51.251,8.068,-2.653,0.003,3.14,4.23,1.53
1,169,16900,car,50.99,8.068,-2.559,0.008,3.139,4.23,1.53
1,170,17000,car,50.739,8.069,-2.459,0.012,3.137,4.23,1.53
1,171,17100,car,50.499,8.07,-2.354,0.015,3.135,4.23,1.53
1,172,17200,car,50.269,8.072,-2.244,0.017,3.134,4.23,1.53
1,173,17300,car,50.05,8.074,-2.131,0.017,3.133,4.23,1.53
1,174,17400,car,49.843,8.075,-2.014,0.018,3.133,4.23,1.53
1,175,17500,car,49.648,8.077,-1.893,0.018,3.132,4.23,1.53
1,176,17600,car,49.464,8.079,-1.768,0.017,3.132,4.23,1.53
1,177,17700,car,49.294,8.081,-1.64,0.016,3.132,4.23,1.53
1,178,17800,car,49.137,8.082,-1.507,0.015,3.132,4.23,1.53
1,179,17900,car,48.993,8.084,-1.372,0.015,3.131,4.23,1.53
1,180,18000,car,48.863,8.085,-1.234,0.016,3.129,4.23,1.53
1,181,18100,car,48.746,8.087,-1.095,0.016,3.127,4.23,1.53
1,182,18200,car,48.644,8.088,-0.957,0.016,3.124,4.23,1.53
1,183,18300,car,48.555,8.09,-0.823,0.015,3.123,4.23,1.53
1,184,18400,car,48.479,8.091,-0.696,0.014,3.121,4.23,1.53
1,185,18500,car,48.415,8.093,-0.577,0.014,3.118,4.23,1.53
1,186,18600,car,48.363,8.094,-0.468,0.014,3.111,4.23,1.53
1,187,18700,car,48.321,8.096,-0.372,0.016,3.099,4.23,1.53
1,188,18800,car,48.288,8.097,-0.287,0.018,-3.121,4.23,1.53
1,189,18900,car,48.263,8.099,-0.217,0.021,-3.121,4.23,1.53
1,190,19000,car,48.244,8.102,-0.16,0.023,-3.121,4.23,1.53
1,191,19100,car,48.23,8.104,-0.118,0.025,-3.122,4.23,1.53
1,192,19200,car,48.21,8.109,0,0,-3.122,4.23,1.53
1,193,19300,car,48.21,8.109,0,0,-3.122,4.23,1.53
1,194,19400,car,48.21,8.109,0,0,-3.122,4.23,1.53
1,195,19500,car,48.191,8.114,-0.121,0.019,-3.122,4.23,1.53
1,196,19600,car,48.176,8.115,-0.167,0.014,-3.128,4.23,1.53
1,197,19700,car,48.156,8.117,-0.232,0.009,-3.128,4.23,1.53
1,198,19800,car,48.129,8.117,-0.318,0.004,-3.127,4.23,1.53
1,199,19900,car,48.092,8.117,-0.424,-0.001,-3.139,4.23,1.53
1,200,20000,car,48.043,8.117,-0.551,-0.005,-3.133,4.23,1.53
1,201,20100,car,47.981,8.116,-0.698,-0.008,-3.131,4.23,1.53
1,202,20200,car,47.902,8.116,-0.866,-0.009,-3.131,4.23,1.53
1,203,20300,car,47.806,8.115,-1.052,-0.01,-3.132,4.23,1.53
1,204,20400,car,47.691,8.114,-1.255,-0.009,-3.135,4.23,1.53
1,205,20500,car,47.555,8.113,-1.47,-0.007,-3.137,4.23,1.53
1,206,20600,car,47.397,8.112,-1.695,-0.005,-3.139,4.23,1.53
1,207,20700,car,47.216,8.112,-1.925,-0.003,-3.14,4.23,1.53
1,208,20800,car,47.012,8.112,-2.155,-0.002,-3.141,4.23,1.53
1,209,20900,car,46.785,8.112,-2.383,0.001,3.141,4.23,1.53
1,210,21000,car,46.536,8.112,-2.603,0.004,3.14,4.23,1.53
1,211,21100,car,46.265,8.113,-2.811,0.009,3.138,4.23,1.53
1,212,21200,car,45.974,8.114,-3.003,0.015,3.137,4.23,1.53
1,213,21300,car,45.665,8.116,-3.176,0.021,3.135,4.23,1.53
1,214,21400,car,45.34,8.118,-3.328,0.027,3.134,4.23,1.53
1,215,21500,car,45.001,8.121,-3.455,0.032,3.132,4.23,1.53
1,216,21600,car,44.65,8.124,-3.556,0.037,3.131,4.23,1.53
1,217,21700,car,44.291,8.128,-3.626,0.041,3.13,4.23,1.53
1,218,21800,car,43.927,8.132,-3.664,0.043,3.13,4.23,1.53
1,219,21900,car,43.56,8.137,-3.67,0.044,3.129,4.23,1.53
1,220,22000,car,43.194,8.141,-3.642,0.045,3.129,4.23,1.53
1,221,22100,car,42.833,8.146,-3.582,0.044,3.129,4.23,1.53
1,222,22200,car,42.48,8.15,-3.491,0.043,3.129,4.23,1.53
1,223,22300,car,42.137,8.154,-3.369,0.042,3.129,4.23,1.53
1,224,22400,car,41.807,8.158,-3.218,0.041,3.129,4.23,1.53
1,225,22500,car,41.494,8.163,-3.044,0.041,3.128,4.23,1.53
1,226,22600,car,41.199,8.167,-2.85,0.041,3.127,4.23,1.53
1,227,22700,car,40.925,8.171,-2.641,0.042,3.126,4.23,1.53
1,228,22800,car,40.672,8.175,-2.422,0.043,3.124,4.23,1.53
