track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,60.913,7.992,-2.311,-0.254,-3.032,4.66,1.96
1,2,200,car,60.683,7.967,-2.287,-0.247,-3.034,4.66,1.96
1,3,300,car,60.456,7.942,-2.26,-0.239,-3.036,4.66,1.96
1,4,400,car,60.232,7.919,-2.229,-0.23,-3.039,4.66,1.96
1,5,500,car,60.011,7.896,-2.194,-0.221,-3.041,4.66,1.96
1,6,600,car,59.793,7.875,-2.155,-0.212,-3.043,4.66,1.96
1,7,700,car,59.58,7.854,-2.111,-0.202,-3.046,4.66,1.96
1,8,800,car,59.371,7.834,-2.063,-0.191,-3.049,4.66,1.96
1,9,900,car,59.167,7.816,-2.012,-0.18,-3.052,4.66,1.96
1,10,1000,car,58.969,7.798,-1.96,-0.169,-3.056,4.66,1.96
1,11,1100,car,58.775,7.782,-1.909,-0.157,-3.059,4.66,1.96
1,12,1200,car,58.587,7.767,-1.859,-0.145,-3.064,4.66,1.96
1,13,1300,car,58.403,7.753,-1.812,-0.131,-3.07,4.66,1.96
1,14,1400,car,58.224,7.741,-1.768,-0.114,-3.077,4.66,1.96
1,15,1500,car,58.049,7.73,-1.73,-0.096,-3.086,4.66,1.96
1,16,1600,car,57.878,7.722,-1.697,-0.078,-3.096,4.66,1.96
1,17,1700,car,57.71,7.715,-1.667,-0.061,-3.105,4.66,1.96
1,18,1800,car,57.544,7.709,-1.639,-0.047,-3.113,4.66,1.96
1,19,1900,car,57.382,7.705,-1.613,-0.037,-3.119,4.66,1.96
1,20,2000,car,57.222,7.702,-1.588,-0.03,-3.123,4.66,1.96
1,21,2100,car,57.064,7.699,-1.565,-0.025,-3.126,4.66,1.96
1,22,2200,car,56.909,7.697,-1.545,-0.021,-3.128,4.66,1.96
1,23,2300,car,56.755,7.695,-1.525,-0.017,-3.131,4.66,1.96
1,24,2400,car,56.604,7.693,-1.507,-0.012,-3.133,4.66,1.96
1,25,2500,car,56.454,7.692,-1.489,-0.008,-3.136,4.66,1.96
1,26,2600,car,56.306,7.692,-1.471,-0.004,-3.139,4.66,1.96
1,27,2700,car,56.159,7.691,-1.455,-0.002,-3.14,4.66,1.96
1,28,2800,car,56.015,7.691,-1.442,-0.002,-3.14,4.66,1.96
1,29,2900,car,55.871,7.691,-1.432,-0.003,-3.139,4.66,1.96
1,30,3000,car,55.728,7.691,-1.428,-0.004,-3.139,4.66,1.96
1,31,3100,car,55.585,7.69,-1.429,-0.006,-3.138,4.66,1.96
1,32,3200,car,55.442,7.689,-1.437,-0.008,-3.136,4.66,1.96
1,33,3300,car,55.297,7.688,-1.453,-0.011,-3.134,4.66,1.96
1,34,3400,car,55.151,7.687,-1.479,-0.017,-3.13,4.66,1.96
1,35,3500,car,55.001,7.685,-1.515,-0.022,-3.127,4.66,1.96
1,36,3600,car,54.847,7.683,-1.562,-0.026,-3.125,4.66,1.96
1,37,3700,car,54.688,7.68,-1.619,-0.029,-3.124,4.66,1.96
1,38,3800,car,54.523,7.677,-1.689,-0.03,-3.124,4.66,1.96
1,39,3900,car,54.349,7.674,-1.771,-0.029,-3.125,4.66,1.96
1,40,4000,car,54.168,7.671,-1.865,-0.027,-3.127,4.66,1.96
1,41,4100,car,53.976,7.669,-1.968,-0.025,-3.129,4.66,1.96
1,42,4200,car,53.774,7.666,-2.08,-0.023,-3.131,4.66,1.96
1,43,4300,car,53.56,7.664,-2.198,-0.019,-3.133,4.66,1.96
1,44,4400,car,53.334,7.663,-2.323,-0.013,-3.136,4.66,1.96
1,45,4500,car,53.095,7.662,-2.452,-0.004,-3.14,4.66,1.96
1,46,4600,car,52.843,7.662,-2.586,0.005,3.14,4.66,1.96
1,47,4700,car,52.578,7.663,-2.722,0.016,3.136,4.66,1.96
1,48,4800,car,52.299,7.665,-2.859,0.029,3.132,4.66,1.96
1,49,4900,car,52.006,7.669,-2.995,0.043,3.127,4.66,1.96
1,50,5000,car,51.7,7.674,-3.13,0.058,3.123,4.66,1.96
1,51,5100,car,51.38,7.68,-3.262,0.074,3.119,4.66,1.96
1,52,5200,car,51.047,7.688,-3.391,0.091,3.115,4.66,1.96
1,53,5300,car,50.702,7.698,-3.515,0.109,3.111,4.66,1.96
1,54,5400,car,50.345,7.71,-3.63,0.128,3.106,4.66,1.96
1,55,5500,car,49.977,7.724,-3.734,0.149,3.102,4.66,1.96
1,56,5600,car,49.599,7.74,-3.827,0.172,3.097,4.66,1.96
1,57,5700,car,49.212,7.759,-3.907,0.195,3.092,4.66,1.96
1,58,5800,car,48.818,7.779,-3.973,0.219,3.086,4.66,1.96
1,59,5900,car,48.418,7.803,-4.024,0.245,3.081,4.66,1.96
1,60,6000,car,48.014,7.828,-4.06,0.272,3.075,4.66,1.96
1,61,6100,car,47.607,7.857,-4.08,0.301,3.068,4.66,1.96
1,62,6200,car,47.198,7.889,-4.084,0.331,3.061,4.66,1.96
1,63,6300,car,46.791,7.923,-4.074,0.363,3.053,4.66,1.96
1,64,6400,car,46.384,7.961,-4.051,0.395,3.044,4.66,1.96
1,65,6500,car,45.981,8.002,-4.016,0.427,3.036,4.66,1.96
1,66,6600,car,45.582,8.047,-3.971,0.458,3.027,4.66,1.96
1,67,6700,car,45.187,8.094,-3.919,0.489,3.017,4.66,1.96
1,68,6800,car,44.798,8.144,-3.862,0.521,3.008,4.66,1.96
1,69,6900,car,44.415,8.198,-3.802,0.552,2.997,4.66,1.96
1,70,7000,car,44.038,8.255,-3.74,0.584,2.987,4.66,1.96
1,71,7100,car,43.667,8.315,-3.679,0.615,2.976,4.66,1.96
1,72,7200,car,43.302,8.378,-3.62,0.645,2.965,4.66,1.96
1,73,7300,car,42.943,8.444,-3.564,0.675,2.954,4.66,1.96
1,74,7400,car,42.589,8.513,-3.514,0.707,2.943,4.66,1.96
1,75,7500,car,42.239,8.585,-3.474,0.74,2.932,4.66,1.96
1,76,7600,car,41.893,8.661,-3.445,0.777,2.92,4.66,1.96
1,77,7700,car,41.55,8.741,-3.429,0.82,2.907,4.66,1.96
1,78,7800,car,41.207,8.825,-3.427,0.868,2.894,4.66,1.96
1,79,7900,car,40.863,8.915,-3.441,0.921,2.88,4.66,1.96
1,80,8000,car,40.518,9.01,-3.469,0.98,2.866,4.66,1.96
1,81,8100,car,40.169,9.111,-3.511,1.046,2.852,4.66,1.96
1,82,8200,car,39.815,9.22,-3.564,1.118,2.838,4.66,1.96
1,83,8300,car,39.456,9.335,-3.629,1.198,2.823,4.66,1.96
1,84,8400,car,39.089,9.459,-3.701,1.286,2.807,4.66,1.96
1,85,8500,car,38.715,9.593,-3.777,1.383,2.79,4.66,1.96
1,86,8600,car,38.334,9.737,-3.853,1.492,2.772,4.66,1.96
1,87,8700,car,37.945,9.892,-3.929,1.613,2.752,4.66,1.96
1,88,8800,car,37.548,10.06,-4.002,1.746,2.73,4.66,1.96
1,89,8900,car,37.144,10.242,-4.071,1.89,2.707,4.66,1.96
1,90,9000,car,36.734,10.438,-4.134,2.047,2.682,4.66,1.96
1,91,9100,car,36.318,10.652,-4.191,2.216,2.655,4.66,1.96
1,92,9200,car,35.896,10.882,-4.242,2.398,2.627,4.66,1.96
1,93,9300,car,35.47,11.132,-4.284,2.592,2.598,4.66,1.96
1,94,9400,car,35.04,11.401,-4.317,2.797,2.567,4.66,1.96
1,95,9500,car,34.607,11.692,-4.34,3.013,2.535,4.66,1.96
1,96,9600,car,34.172,12.004,-4.351,3.238,2.502,4.66,1.96
1,97,9700,car,33.737,12.34,-4.352,3.471,2.468,4.66,1.96
1,98,9800,car,33.303,12.699,-4.341,3.713,2.434,4.66,1.96
1,99,9900,car,32.869,13.083,-4.32,3.962,2.399,4.66,1.96
1,100,10000,car,32.439,13.491,-4.287,4.215,2.365,4.66,1.96
1,101,10100,car,32.013,13.926,-4.244,4.469,2.33,4.66,1.96
1,102,10200,car,31.591,14.385,-4.192,4.723,2.297,4.66,1.96
1,103,10300,car,31.175,14.87,-4.131,4.977,2.264,4.66,1.96
1,104,10400,car,30.765,15.381,-4.062,5.229,2.231,4.66,1.96
1,105,10500,car,30.363,15.916,-3.984,5.478,2.2,4.66,1.96
1,106,10600,car,29.968,16.476,-3.9,5.724,2.169,4.66,1.96
1,107,10700,car,29.583,17.061,-3.81,5.968,2.139,4.66,1.96
1,108,10800,car,29.206,17.669,-3.718,6.208,2.11,4.66,1.96
1,109,10900,car,28.839,18.302,-3.625,6.446,2.083,4.66,1.96
1,110,11000,car,28.482,18.958,-3.53,6.679,2.057,4.66,1.96
1,111,11100,car,28.133,19.638,-3.435,6.91,2.032,4.66,1.96
1,112,11200,car,27.795,20.34,-3.34,7.136,2.009,4.66,1.96
1,113,11300,car,27.465,21.065,-3.248,7.359,1.986,4.66,1.96
1,114,11400,car,27.145,21.812,-3.159,7.578,1.966,4.66,1.96
1,115,11500,car,26.833,22.58,-3.074,7.793,1.947,4.66,1.96
1,116,11600,car,26.53,23.37,-2.993,8.005,1.929,4.66,1.96
1,117,11700,car,26.234,24.181,-2.915,8.212,1.912,4.66,1.96
1,118,11800,car,25.947,25.012,-2.84,8.416,1.896,4.66,1.96
1,119,11900,car,25.666,25.864,-2.768,8.616,1.882,4.66,1.96
1,120,12000,car,25.393,26.735,-2.697,8.812,1.868,4.66,1.96
1,121,12100,car,25.127,27.626,-2.63,9.003,1.855,4.66,1.96
1,122,12200,car,24.867,28.536,-2.565,9.19,1.843,4.66,1.96
1,123,12300,car,24.614,29.464,-2.503,9.371,1.832,4.66,1.96
1,124,12400,car,24.366,30.41,-2.444,9.546,1.821,4.66,1.96
1,125,12500,car,24.124,31.373,-2.391,9.713,1.812,4.66,1.96
1,126,12600,car,23.888,32.352,-2.341,9.87,1.804,4.66,1.96
1,127,12700,car,23.656,33.346,-2.295,10.015,1.796,4.66,1.96
1,128,12800,car,23.429,34.354,-2.254,10.145,1.789,4.66,1.96
1,129,12900,car,23.205,35.374,-2.219,10.261,1.784,4.66,1.96
1,130,13000,car,22.985,36.405,-2.19,10.359,1.779,4.66,1.96
1,131,13100,car,22.767,37.445,-2.168,10.44,1.776,4.66,1.96
1,132,13200,car,22.551,38.492,-2.151,10.502,1.773,4.66,1.96
1,133,13300,car,22.336,39.545,-2.14,10.547,1.771,4.66,1.96
1,134,13400,car,22.122,40.601,-2.134,10.574,1.77,4.66,1.96
1,135,13500,car,21.909,41.659,-2.131,10.587,1.769,4.66,1.96
1,136,13600,car,21.696,42.718,-2.131,10.59,1.769,4.66,1.96
2,1,100,car,16.454,5.579,6.153,3.799,0.553,4.69,1.93
2,2,200,car,17.064,5.961,6.054,3.859,0.567,4.69,1.93
2,3,300,car,17.664,6.351,5.947,3.926,0.584,4.69,1.93
2,4,400,car,18.253,6.747,5.827,4.004,0.602,4.69,1.93
2,5,500,car,18.829,7.152,5.692,4.097,0.624,4.69,1.93
2,6,600,car,19.391,7.567,5.542,4.204,0.649,4.69,1.93
2,7,700,car,19.936,7.994,5.376,4.329,0.678,4.69,1.93
2,8,800,car,20.465,8.434,5.196,4.47,0.71,4.69,1.93
2,9,900,car,20.975,8.889,5.004,4.627,0.746,4.69,1.93
2,10,1000,car,21.465,9.36,4.8,4.8,0.785,4.69,1.93
2,11,1100,car,21.934,9.849,4.584,4.985,0.827,4.69,1.93
2,12,1200,car,22.382,10.358,4.359,5.181,0.871,4.69,1.93
2,13,1300,car,22.806,10.886,4.126,5.388,0.917,4.69,1.93
2,14,1400,car,23.207,11.436,3.888,5.605,0.964,4.69,1.93
2,15,1500,car,23.583,12.007,3.644,5.828,1.012,4.69,1.93
2,16,1600,car,23.935,12.602,3.395,6.058,1.06,4.69,1.93
2,17,1700,car,24.262,13.219,3.143,6.292,1.107,4.69,1.93
2,18,1800,car,24.564,13.86,2.888,6.531,1.154,4.69,1.93
2,19,1900,car,24.84,14.526,2.629,6.771,1.2,4.69,1.93
2,20,2000,car,25.089,15.215,2.369,7.009,1.245,4.69,1.93
2,21,2100,car,25.313,15.927,2.107,7.245,1.288,4.69,1.93
2,22,2200,car,25.511,16.663,1.845,7.477,1.329,4.69,1.93
2,23,2300,car,25.682,17.422,1.582,7.705,1.368,4.69,1.93
