track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,1,100,car,32.558,3.117,9.262,0.057,0.006,4.22,1.67
2,2,200,car,33.488,3.124,9.326,0.066,0.007,4.22,1.67
2,3,300,car,34.424,3.131,9.396,0.076,0.008,4.22,1.67
2,4,400,car,35.367,3.139,9.473,0.088,0.009,4.22,1.67
2,5,500,car,36.319,3.148,9.559,0.102,0.011,4.22,1.67
2,6,600,car,37.28,3.159,9.654,0.119,0.012,4.22,1.67
2,7,700,car,38.25,3.172,9.755,0.138,0.014,4.22,1.67
2,8,800,car,39.231,3.187,9.863,0.16,0.016,4.22,1.67
2,9,900,car,40.223,3.204,9.974,0.184,0.018,4.22,1.67
2,10,1000,car,41.226,3.224,10.088,0.211,0.021,4.22,1.67
2,11,1100,car,42.24,3.247,10.203,0.24,0.024,4.22,1.67
2,12,1200,car,43.266,3.272,10.317,0.273,0.026,4.22,1.67
2,13,1300,car,44.304,3.301,10.427,0.308,0.03,4.22,1.67
2,14,1400,car,45.352,3.334,10.534,0.346,0.033,4.22,1.67
2,15,1500,car,46.41,3.371,10.636,0.388,0.036,4.22,1.67
2,16,1600,car,47.479,3.412,10.734,0.433,0.04,4.22,1.67
2,17,1700,car,48.557,3.458,10.826,0.482,0.044,4.22,1.67
2,18,1800,car,49.644,3.508,10.915,0.534,0.049,4.22,1.67
2,19,1900,car,50.739,3.565,11.001,0.59,0.054,4.22,1.67
2,20,2000,car,51.844,3.627,11.086,0.65,0.059,4.22,1.67
2,21,2100,car,52.957,3.695,11.172,0.714,0.064,4.22,1.67
2,22,2200,car,54.078,3.77,11.26,0.782,0.069,4.22,1.67
2,23,2300,car,55.209,3.852,11.349,0.856,0.075,4.22,1.67
2,24,2400,car,56.348,3.941,11.441,0.936,0.082,4.22,1.67
2,25,2500,car,57.497,4.039,11.536,1.024,0.089,4.22,1.67
2,26,2600,car,58.656,4.146,11.635,1.118,0.096,4.22,1.67
2,27,2700,car,59.824,4.263,11.736,1.221,0.104,4.22,1.67
2,28,2800,car,61.003,4.391,11.839,1.33,0.112,4.22,1.67
2,29,2900,car,62.192,4.53,11.942,1.446,0.121,4.22,1.67
2,30,3000,car,63.391,4.68,12.044,1.569,0.13,4.22,1.67
2,31,3100,car,64.601,4.844,12.145,1.698,0.139,4.22,1.67
2,32,3200,car,65.82,5.02,12.242,1.831,0.148,4.22,1.67
2,33,3300,car,67.049,5.21,12.335,1.965,0.158,4.22,1.67
2,34,3400,car,68.287,5.413,12.422,2.097,0.167,4.22,1.67
2,35,3500,car,69.533,5.629,12.503,2.224,0.176,4.22,1.67
2,36,3600,car,70.787,5.858,12.575,2.344,0.184,4.22,1.67
