track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,1,100,car,27.684,4.495,9.507,0.131,0.014,4.58,1.93
1,2,200,car,28.636,4.507,9.541,0.111,0.012,4.58,1.93
1,3,300,car,29.593,4.518,9.581,0.092,0.01,4.58,1.93
1,4,400,car,30.553,4.526,9.627,0.073,0.008,4.58,1.93
1,5,500,car,31.518,4.532,9.682,0.055,0.006,4.58,1.93
1,6,600,car,32.49,4.537,9.746,0.039,0.004,4.58,1.93
1,7,700,car,33.468,4.54,9.818,0.024,0.002,4.58,1.93
1,8,800,car,34.454,4.542,9.898,0.009,0.001,4.58,1.93
1,9,900,car,35.448,4.542,9.985,-0.004,-0,4.58,1.93
1,10,1000,car,36.451,4.541,10.077,-0.015,-0.002,4.58,1.93
1,11,1100,car,37.464,4.539,10.171,-0.023,-0.002,4.58,1.93
1,12,1200,car,38.485,4.537,10.266,-0.029,-0.003,4.58,1.93
1,13,1300,car,39.517,4.534,10.36,-0.032,-0.003,4.58,1.93
1,14,1400,car,40.557,4.53,10.453,-0.032,-0.003,4.58,1.93
1,15,1500,car,41.607,4.527,10.543,-0.032,-0.003,4.58,1.93
1,16,1600,car,42.666,4.524,10.628,-0.028,-0.003,4.58,1.93
1,17,1700,car,43.733,4.522,10.706,-0.02,-0.002,4.58,1.93
1,18,1800,car,44.807,4.52,10.777,-0.006,-0.001,4.58,1.93
1,19,1900,car,45.888,4.521,10.841,0.013,0.001,4.58,1.93
1,20,2000,car,46.975,4.523,10.897,0.039,0.004,4.58,1.93
1,21,2100,car,48.067,4.529,10.947,0.071,0.007,4.58,1.93
1,22,2200,car,49.164,4.538,10.99,0.111,0.01,4.58,1.93
1,23,2300,car,50.264,4.551,11.029,0.157,0.014,4.58,1.93
1,24,2400,car,51.369,4.57,11.067,0.211,0.019,4.58,1.93
1,25,2500,car,52.478,4.594,11.102,0.275,0.025,4.58,1.93
1,26,2600,car,53.59,4.625,11.135,0.35,0.031,4.58,1.93
1,27,2700,car,54.705,4.665,11.166,0.436,0.039,4.58,1.93
1,28,2800,car,55.823,4.713,11.197,0.532,0.047,4.58,1.93
1,29,2900,car,56.944,4.771,11.229,0.638,0.057,4.58,1.93
1,30,3000,car,58.069,4.841,11.265,0.752,0.067,4.58,1.93
1,31,3100,car,59.197,4.922,11.304,0.875,0.077,4.58,1.93
