track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
2,1,100,car,-1.179,3.943,0.832,0.013,0.016,4.55,1.94
2,2,200,car,-1.095,3.944,0.847,0.004,0.004,4.55,1.94
2,3,300,car,-1.009,3.944,0.867,-0.006,-0.007,4.55,1.94
2,4,400,car,-0.921,3.943,0.898,-0.016,-0.018,4.55,1.94
2,5,500,car,-0.829,3.941,0.943,-0.026,-0.028,4.55,1.94
2,6,600,car,-0.731,3.938,1.005,-0.035,-0.035,4.55,1.94
2,7,700,car,-0.627,3.934,1.084,-0.042,-0.039,4.55,1.94
2,8,800,car,-0.514,3.929,1.18,-0.048,-0.041,4.55,1.94
2,9,900,car,-0.39,3.924,1.293,-0.053,-0.041,4.55,1.94
2,10,1000,car,-0.254,3.919,1.425,-0.058,-0.041,4.55,1.94
2,11,1100,car,-0.104,3.913,1.574,-0.064,-0.04,4.55,1.94
2,12,1200,car,0.062,3.906,1.741,-0.068,-0.039,4.55,1.94
2,13,1300,car,0.245,3.899,1.923,-0.071,-0.037,4.55,1.94
2,14,1400,car,0.447,3.892,2.118,-0.074,-0.035,4.55,1.94
2,15,1500,car,0.669,3.884,2.323,-0.076,-0.033,4.55,1.94
2,16,1600,car,0.912,3.877,2.537,-0.076,-0.03,4.55,1.94
2,17,1700,car,1.177,3.869,2.759,-0.076,-0.028,4.55,1.94
2,18,1800,car,1.464,3.862,2.984,-0.076,-0.025,4.55,1.94
2,19,1900,car,1.773,3.854,3.211,-0.073,-0.023,4.55,1.94
2,20,2000,car,2.106,3.847,3.439,-0.07,-0.02,4.55,1.94
2,21,2100,car,2.461,3.84,3.665,-0.065,-0.018,4.55,1.94
2,22,2200,car,2.839,3.834,3.888,-0.059,-0.015,4.55,1.94
2,23,2300,car,3.239,3.828,4.106,-0.053,-0.013,4.55,1.94
2,24,2400,car,3.66,3.824,4.317,-0.044,-0.01,4.55,1.94
2,25,2500,car,4.102,3.82,4.519,-0.032,-0.007,4.55,1.94
2,26,2600,car,4.563,3.817,4.711,-0.017,-0.004,4.55,1.94
2,27,2700,car,5.043,3.817,4.889,0.001,0,4.55,1.94
2,28,2800,car,5.54,3.818,5.056,0.024,0.005,4.55,1.94
2,29,2900,car,6.053,3.822,5.209,0.052,0.01,4.55,1.94
2,30,3000,car,6.581,3.829,5.347,0.087,0.016,4.55,1.94
2,31,3100,car,7.122,3.84,5.471,0.13,0.024,4.55,1.94
2,32,3200,car,7.675,3.855,5.58,0.18,0.032,4.55,1.94
2,33,3300,car,8.237,3.876,5.675,0.239,0.042,4.55,1.94
2,34,3400,car,8.809,3.903,5.755,0.304,0.053,4.55,1.94
2,35,3500,car,9.388,3.937,5.821,0.377,0.065,4.55,1.94
2,36,3600,car,9.972,3.979,5.872,0.46,0.078,4.55,1.94
2,37,3700,car,10.561,4.03,5.91,0.552,0.093,4.55,1.94
2,38,3800,car,11.154,4.09,5.937,0.655,0.11,4.55,1.94
2,39,3900,car,11.748,4.161,5.955,0.768,0.128,4.55,1.94
2,40,4000,car,12.344,4.244,5.965,0.892,0.149,4.55,1.94
2,41,4100,car,12.941,4.34,5.968,1.028,0.171,4.55,1.94
2,42,4200,car,13.538,4.45,5.965,1.175,0.195,4.55,1.94
2,43,4300,car,14.134,4.576,5.953,1.333,0.22,4.55,1.94
2,44,4400,car,14.728,4.718,5.933,1.501,0.248,4.55,1.94
2,45,4500,car,15.32,4.876,5.905,1.678,0.277,4.55,1.94
2,46,4600,car,15.908,5.054,5.867,1.865,0.308,4.55,1.94
2,47,4700,car,16.493,5.25,5.817,2.061,0.34,4.55,1.94
2,48,4800,car,17.071,5.466,5.754,2.267,0.375,4.55,1.94
2,49,4900,car,17.643,5.704,5.677,2.484,0.412,4.55,1.94
2,50,5000,car,18.206,5.964,5.585,2.711,0.452,4.55,1.94
2,51,5100,car,18.759,6.246,5.475,2.947,0.494,4.55,1.94
2,52,5200,car,19.3,6.553,5.348,3.192,0.538,4.55,1.94
2,53,5300,car,19.828,6.885,5.203,3.444,0.585,4.55,1.94
2,54,5400,car,20.34,7.243,5.039,3.705,0.634,4.55,1.94
2,55,5500,car,20.835,7.627,4.86,3.973,0.685,4.55,1.94
2,56,5600,car,21.311,8.038,4.665,4.246,0.738,4.55,1.94
2,57,5700,car,21.767,8.476,4.455,4.521,0.793,4.55,1.94
2,58,5800,car,22.201,8.942,4.232,4.796,0.848,4.55,1.94
2,59,5900,car,22.613,9.435,3.997,5.07,0.903,4.55,1.94
2,60,6000,car,23,9.956,3.751,5.343,0.959,4.55,1.94
2,61,6100,car,23.362,10.503,3.496,5.613,1.014,4.55,1.94
2,62,6200,car,23.699,11.078,3.235,5.877,1.068,4.55,1.94
2,63,6300,car,24.009,11.679,2.972,6.134,1.12,4.55,1.94
2,64,6400,car,24.293,12.304,2.708,6.382,1.17,4.55,1.94
2,65,6500,car,24.551,12.954,2.444,6.618,1.217,4.55,1.94
2,66,6600,car,24.782,13.627,2.183,6.843,1.262,4.55,1.94
2,67,6700,car,24.988,14.322,1.925,7.055,1.304,4.55,1.94
2,68,6800,car,25.168,15.038,1.672,7.255,1.344,4.55,1.94
2,69,6900,car,25.323,15.773,1.425,7.441,1.382,4.55,1.94
2,70,7000,car,25.453,16.525,1.186,7.616,1.416,4.55,1.94
2,71,7100,car,25.56,17.295,0.957,7.779,1.448,4.55,1.94
2,72,7200,car,25.645,18.081,0.737,7.932,1.478,4.55,1.94
2,73,7300,car,25.708,18.881,0.527,8.074,1.506,4.55,1.94
2,74,7400,car,25.751,19.695,0.329,8.207,1.531,4.55,1.94
2,75,7500,car,25.775,20.522,0.144,8.332,1.554,4.55,1.94
2,76,7600,car,25.78,21.361,-0.03,8.448,1.574,4.55,1.94
2,77,7700,car,25.769,22.211,-0.194,8.558,1.593,4.55,1.94
2,78,7800,car,25.742,23.072,-0.346,8.662,1.611,4.55,1.94
2,79,7900,car,25.701,23.944,-0.486,8.762,1.626,4.55,1.94
2,80,8000,car,25.646,24.824,-0.613,8.856,1.64,4.55,1.94
2,81,8100,car,25.579,25.715,-0.728,8.947,1.652,4.55,1.94
2,82,8200,car,25.501,26.614,-0.83,9.035,1.662,4.55,1.94
2,83,8300,car,25.413,27.522,-0.92,9.12,1.671,4.55,1.94
2,84,8400,car,25.317,28.438,-0.999,9.203,1.679,4.55,1.94
2,85,8500,car,25.214,29.362,-1.068,9.282,1.685,4.55,1.94
2,86,8600,car,25.104,30.294,-1.128,9.357,1.691,4.55,1.94
2,87,8700,car,24.989,31.233,-1.182,9.427,1.696,4.55,1.94
2,88,8800,car,24.868,32.179,-1.228,9.492,1.699,4.55,1.94
2,89,8900,car,24.743,33.131,-1.267,9.551,1.703,4.55,1.94
2,90,9000,car,24.615,34.089,-1.3,9.605,1.705,4.55,1.94
2,91,9100,car,24.484,35.052,-1.325,9.655,1.707,4.55,1.94
2,92,9200,car,24.35,36.02,-1.344,9.7,1.708,4.55,1.94
2,93,9300,car,24.215,36.992,-1.359,9.739,1.709,4.55,1.94
2,94,9400,car,24.079,37.967,-1.37,9.771,1.71,4.55,1.94
2,95,9500,car,23.941,38.946,-1.378,9.797,1.711,4.55,1.94
2,96,9600,car,23.803,39.926,-1.383,9.816,1.711,4.55,1.94
2,97,9700,car,23.665,40.909,-1.386,9.827,1.711,4.55,1.94
2,98,9800,car,23.526,41.892,-1.388,9.832,1.711,4.55,1.94
2,99,9900,car,23.387,42.875,-1.388,9.834,1.711,4.55,1.94
3,1,100,car,-22.461,4.703,5.833,-0.083,-0.014,4.73,1.93
3,2,200,car,-21.881,4.695,5.778,-0.079,-0.014,4.73,1.93
3,3,300,car,-21.306,4.687,5.719,-0.075,-0.013,4.73,1.93
3,4,400,car,-20.737,4.68,5.654,-0.072,-0.013,4.73,1.93
3,5,500,car,-20.175,4.673,5.582,-0.069,-0.012,4.73,1.93
3,6,600,car,-19.621,4.666,5.505,-0.067,-0.012,4.73,1.93
3,7,700,car,-19.075,4.66,5.422,-0.067,-0.012,4.73,1.93
3,8,800,car,-18.537,4.653,5.335,-0.07,-0.013,4.73,1.93
3,9,900,car,-18.008,4.646,5.249,-0.074,-0.014,4.73,1.93
3,10,1000,car,-17.487,4.638,5.165,-0.08,-0.016,4.73,1.93
3,11,1100,car,-16.974,4.629,5.088,-0.088,-0.017,4.73,1.93
3,12,1200,car,-16.469,4.62,5.017,-0.095,-0.019,4.73,1.93
3,13,1300,car,-15.97,4.61,4.954,-0.104,-0.021,4.73,1.93
3,14,1400,car,-15.478,4.599,4.902,-0.114,-0.023,4.73,1.93
3,15,1500,car,-14.99,4.587,4.859,-0.125,-0.026,4.73,1.93
3,16,1600,car,-14.505,4.574,4.825,-0.136,-0.028,4.73,1.93
3,17,1700,car,-14.024,4.56,4.801,-0.146,-0.03,4.73,1.93
3,18,1800,car,-13.545,4.545,4.785,-0.154,-0.032,4.73,1.93
3,19,1900,car,-13.067,4.53,4.775,-0.163,-0.034,4.73,1.93
3,20,2000,car,-12.59,4.513,4.77,-0.171,-0.036,4.73,1.93
3,21,2100,car,-12.113,4.495,4.768,-0.179,-0.038,4.73,1.93
3,22,2200,car,-11.636,4.477,4.764,-0.186,-0.039,4.73,1.93
3,23,2300,car,-11.16,4.458,4.756,-0.194,-0.041,4.73,1.93
3,24,2400,car,-10.685,4.438,4.742,-0.202,-0.043,4.73,1.93
3,25,2500,car,-10.212,4.418,4.718,-0.209,-0.044,4.73,1.93
3,26,2600,car,-9.742,4.396,4.681,-0.215,-0.046,4.73,1.93
3,27,2700,car,-9.277,4.375,4.63,-0.22,-0.047,4.73,1.93
3,28,2800,car,-8.817,4.353,4.563,-0.223,-0.049,4.73,1.93
3,29,2900,car,-8.365,4.33,4.48,-0.227,-0.051,4.73,1.93
3,30,3000,car,-7.922,4.307,4.38,-0.23,-0.052,4.73,1.93
3,31,3100,car,-7.49,4.284,4.263,-0.231,-0.054,4.73,1.93
3,32,3200,car,-7.07,4.261,4.129,-0.229,-0.055,4.73,1.93
3,33,3300,car,-6.665,4.239,3.977,-0.223,-0.056,4.73,1.93
3,34,3400,car,-6.275,4.217,3.809,-0.214,-0.056,4.73,1.93
3,35,3500,car,-5.904,4.196,3.627,-0.201,-0.055,4.73,1.93
3,36,3600,car,-5.551,4.177,3.434,-0.187,-0.054,4.73,1.93
3,37,3700,car,-5.217,4.159,3.231,-0.171,-0.053,4.73,1.93
3,38,3800,car,-4.905,4.143,3.021,-0.153,-0.051,4.73,1.93
3,39,3900,car,-4.613,4.128,2.809,-0.135,-0.048,4.73,1.93
3,40,4000,car,-4.343,4.116,2.596,-0.116,-0.045,4.73,1.93
3,41,4100,car,-4.094,4.105,2.384,-0.099,-0.042,4.73,1.93
3,42,4200,car,-3.866,4.096,2.175,-0.084,-0.038,4.73,1.93
3,43,4300,car,-3.659,4.088,1.973,-0.069,-0.035,4.73,1.93
3,44,4400,car,-3.471,4.082,1.777,-0.056,-0.032,4.73,1.93
3,45,4500,car,-3.303,4.077,1.589,-0.044,-0.028,4.73,1.93
3,46,4600,car,-3.153,4.073,1.411,-0.034,-0.024,4.73,1.93
3,47,4700,car,-3.02,4.07,1.243,-0.024,-0.019,4.73,1.93
3,48,4800,car,-2.903,4.068,1.088,-0.013,-0.012,4.73,1.93
3,49,4900,car,-2.802,4.067,0.947,-0.004,-0.004,4.73,1.93
3,50,5000,car,-2.713,4.067,0.82,0.003,0.004,4.73,1.93
3,51,5100,car,-2.637,4.068,0.711,0.008,0.011,4.73,1.93
3,52,5200,car,-2.57,4.069,0.621,0.01,0.017,4.73,1.93
3,53,5300,car,-2.511,4.07,0.552,0.01,0.018,4.73,1.93
3,54,5400,car,-2.459,4.07,0.505,0.007,0.014,4.73,1.93
3,55,5500,car,-2.409,4.071,0.48,0.002,0.004,4.73,1.93
3,56,5600,car,-2.362,4.071,0.477,-0.006,-0.013,4.73,1.93
3,57,5700,car,-2.313,4.07,0.495,-0.017,-0.033,4.73,1.93
3,58,5800,car,-2.262,4.067,0.533,-0.029,-0.054,4.73,1.93
3,59,5900,car,-2.205,4.064,0.589,-0.042,-0.071,4.73,1.93
3,60,6000,car,-2.143,4.059,0.662,-0.056,-0.084,4.73,1.93
3,61,6100,car,-2.072,4.053,0.748,-0.068,-0.091,4.73,1.93
3,62,6200,car,-1.993,4.045,0.843,-0.079,-0.093,4.73,1.93
3,63,6300,car,-1.903,4.037,0.945,-0.089,-0.093,4.73,1.93
3,64,6400,car,-1.803,4.028,1.053,-0.097,-0.092,4.73,1.93
3,65,6500,car,-1.693,4.018,1.165,-0.103,-0.088,4.73,1.93
3,66,6600,car,-1.57,4.007,1.282,-0.107,-0.083,4.73,1.93
3,67,6700,car,-1.436,3.996,1.403,-0.107,-0.076,4.73,1.93
3,68,6800,car,-1.29,3.986,1.527,-0.105,-0.069,4.73,1.93
3,69,6900,car,-1.13,3.975,1.657,-0.102,-0.062,4.73,1.93
3,70,7000,car,-0.958,3.965,1.793,-0.098,-0.055,4.73,1.93
