track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
1,12,1200,car,1010.995,1002.774,-9.434,1.877,2.945,3.8,1.71
1,13,1300,car,1010.051,1002.956,-9.461,1.838,2.95,3.8,1.71
1,14,1400,car,1009.103,1003.133,-9.5,1.797,2.955,3.8,1.71
1,15,1500,car,1008.152,1003.306,-9.549,1.754,2.96,3.8,1.71
1,16,1600,car,1007.196,1003.474,-9.61,1.707,2.966,3.8,1.71
1,17,1700,car,1006.233,1003.637,-9.68,1.657,2.972,3.8,1.71
1,18,1800,car,1005.264,1003.795,-9.759,1.603,2.979,3.8,1.71
1,19,1900,car,1004.287,1003.946,-9.846,1.545,2.986,3.8,1.71
1,20,2000,car,1003.3,1004.091,-9.942,1.483,2.993,3.8,1.71
1,21,2100,car,1002.305,1004.23,-10.044,1.418,3.001,3.8,1.71
1,22,2200,car,1001.299,1004.362,-10.152,1.35,3.009,3.8,1.71
1,23,2300,car,1000.282,1004.486,-10.265,1.28,3.018,3.8,1.71
1,24,2400,car,999.255,1004.604,-10.382,1.209,3.026,3.8,1.71
1,25,2500,car,998.215,1004.715,-10.501,1.139,3.034,3.8,1.71
1,26,2600,car,997.164,1004.819,-10.621,1.07,3.041,3.8,1.71
1,27,2700,car,996.101,1004.917,-10.74,1.003,3.048,3.8,1.71
1,28,2800,car,995.026,1005.009,-10.859,0.939,3.055,3.8,1.71
1,29,2900,car,993.94,1005.094,-10.974,0.879,3.062,3.8,1.71
1,30,3000,car,992.842,1005.175,-11.087,0.823,3.067,3.8,1.71
1,31,3100,car,991.733,1005.25,-11.194,0.771,3.073,3.8,1.71
1,32,3200,car,990.613,1005.321,-11.296,0.723,3.078,3.8,1.71
1,33,3300,car,989.483,1005.387,-11.391,0.677,3.082,3.8,1.71
1,34,3400,car,988.343,1005.449,-11.479,0.635,3.086,3.8,1.71
1,35,3500,car,987.195,1005.508,-11.558,0.594,3.09,3.8,1.71
1,36,3600,car,986.039,1005.562,-11.629,0.554,3.094,3.8,1.71
1,37,3700,car,984.876,1005.613,-11.689,0.514,3.098,3.8,1.71
1,38,3800,car,983.707,1005.66,-11.74,0.473,3.101,3.8,1.71
1,39,3900,car,982.533,1005.702,-11.782,0.431,3.105,3.8,1.71
1,40,4000,car,981.354,1005.74,-11.814,0.387,3.109,3.8,1.71
1,41,4100,car,980.173,1005.774,-11.838,0.341,3.113,3.8,1.71
1,42,4200,car,978.989,1005.803,-11.854,0.291,3.117,3.8,1.71
1,43,4300,car,977.803,1005.826,-11.863,0.239,3.121,3.8,1.71
1,44,4400,car,976.617,1005.844,-11.867,0.182,3.126,3.8,1.71
1,45,4500,car,975.43,1005.856,-11.865,0.122,3.131,3.8,1.71
1,46,4600,car,974.243,1005.861,-11.86,0.058,3.137,3.8,1.71
1,47,4700,car,973.057,1005.86,-11.851,-0.008,-3.141,3.8,1.71
1,48,4800,car,971.872,1005.851,-11.839,-0.077,-3.135,3.8,1.71
1,49,4900,car,970.688,1005.836,-11.826,-0.148,-3.129,3.8,1.71
1,50,5000,car,969.506,1005.814,-11.81,-0.218,-3.123,3.8,1.71
1,51,5100,car,968.325,1005.784,-11.794,-0.287,-3.117,3.8,1.71
1,52,5200,car,967.146,1005.748,-11.776,-0.352,-3.112,3.8,1.71
1,53,5300,car,965.969,1005.707,-11.756,-0.412,-3.107,3.8,1.71
1,54,5400,car,964.793,1005.66,-11.735,-0.465,-3.102,3.8,1.71
1,55,5500,car,963.62,1005.608,-11.713,-0.51,-3.098,3.8,1.71
1,56,5600,car,962.449,1005.553,-11.689,-0.544,-3.095,3.8,1.71
1,57,5700,car,961.28,1005.496,-11.663,-0.568,-3.093,3.8,1.71
1,58,5800,car,960.114,1005.438,-11.636,-0.579,-3.092,3.8,1.71
1,59,5900,car,958.95,1005.38,-11.607,-0.579,-3.092,3.8,1.71
1,60,6000,car,957.789,1005.323,-11.578,-0.567,-3.093,3.8,1.71
1,61,6100,car,956.631,1005.269,-11.549,-0.544,-3.094,3.8,1.71
1,62,6200,car,955.476,1005.218,-11.52,-0.512,-3.097,3.8,1.71
1,63,6300,car,954.324,1005.171,-11.494,-0.472,-3.101,3.8,1.71
1,64,6400,car,953.174,1005.129,-11.47,-0.425,-3.105,3.8,1.71
1,65,6500,car,952.027,1005.093,-11.449,-0.373,-3.109,3.8,1.71
1,66,6600,car,950.882,1005.062,-11.431,-0.317,-3.114,3.8,1.71
1,67,6700,car,949.738,1005.036,-11.416,-0.258,-3.119,3.8,1.71
1,68,6800,car,948.597,1005.017,-11.402,-0.198,-3.124,3.8,1.71
1,69,6900,car,947.456,1005.004,-11.39,-0.137,-3.13,3.8,1.71
1,70,7000,car,946.317,1004.998,-11.379,-0.075,-3.135,3.8,1.71
1,71,7100,car,945.179,1004.997,-11.367,-0.015,-3.14,3.8,1.71
1,72,7200,car,944.043,1005.002,-11.356,0.046,3.138,3.8,1.71
1,73,7300,car,942.907,1005.014,-11.343,0.105,3.132,3.8,1.71
1,74,7400,car,941.773,1005.031,-11.329,0.164,3.127,3.8,1.71
1,75,7500,car,940.64,1005.054,-11.313,0.221,3.122,3.8,1.71
1,76,7600,car,939.509,1005.082,-11.295,0.277,3.117,3.8,1.71
1,77,7700,car,938.38,1005.116,-11.275,0.331,3.112,3.8,1.71
1,78,7800,car,937.252,1005.155,-11.254,0.382,3.108,3.8,1.71
1,79,7900,car,936.127,1005.199,-11.232,0.431,3.103,3.8,1.71
1,80,8000,car,935.004,1005.247,-11.208,0.476,3.099,3.8,1.71
1,81,8100,car,933.884,1005.299,-11.185,0.517,3.095,3.8,1.71
1,82,8200,car,932.765,1005.355,-11.163,0.553,3.092,3.8,1.71
1,83,8300,car,931.649,1005.414,-11.143,0.585,3.089,3.8,1.71
1,84,8400,car,930.535,1005.476,-11.126,0.612,3.087,3.8,1.71
1,85,8500,car,929.423,1005.54,-11.113,0.634,3.085,3.8,1.71
1,86,8600,car,928.311,1005.605,-11.105,0.651,3.083,3.8,1.71
1,87,8700,car,927.201,1005.672,-11.104,0.664,3.082,3.8,1.71
1,88,8800,car,926.091,1005.739,-11.109,0.674,3.081,3.8,1.71
1,89,8900,car,924.98,1005.807,-11.121,0.68,3.08,3.8,1.71
1,90,9000,car,923.868,1005.876,-11.142,0.685,3.08,3.8,1.71
1,91,9100,car,922.753,1005.944,-11.172,0.688,3.08,3.8,1.71
1,92,9200,car,921.636,1006.013,-11.21,0.691,3.08,3.8,1.71
1,93,9300,car,920.515,1006.082,-11.257,0.693,3.08,3.8,1.71
1,94,9400,car,919.389,1006.152,-11.311,0.698,3.08,3.8,1.71
1,95,9500,car,918.258,1006.222,-11.371,0.703,3.08,3.8,1.71
1,96,9600,car,917.121,1006.293,-11.435,0.711,3.079,3.8,1.71
1,97,9700,car,915.978,1006.364,-11.503,0.721,3.079,3.8,1.71
1,98,9800,car,914.828,1006.437,-11.572,0.734,3.078,3.8,1.71
1,99,9900,car,913.671,1006.512,-11.641,0.748,3.077,3.8,1.71
1,100,10000,car,912.507,1006.588,-11.709,0.764,3.076,3.8,1.71
1,101,10100,car,911.336,1006.666,-11.775,0.781,3.075,3.8,1.71
1,102,10200,car,910.158,1006.745,-11.839,0.799,3.074,3.8,1.71
1,103,10300,car,908.974,1006.826,-11.899,0.816,3.073,3.8,1.71
1,104,10400,car,907.785,1006.909,-11.954,0.833,3.072,3.8,1.71
1,105,10500,car,906.589,1006.994,-12.004,0.848,3.071,3.8,1.71
1,106,10600,car,905.389,1007.08,-12.048,0.862,3.07,3.8,1.71
1,107,10700,car,904.184,1007.167,-12.085,0.873,3.069,3.8,1.71
1,108,10800,car,902.976,1007.255,-12.114,0.884,3.069,3.8,1.71
1,109,10900,car,901.764,1007.344,-12.136,0.892,3.068,3.8,1.71
1,110,11000,car,900.551,1007.434,-12.15,0.899,3.068,3.8,1.71
1,111,11100,car,899.336,1007.524,-12.158,0.905,3.067,3.8,1.71
1,112,11200,car,898.12,1007.615,-12.16,0.911,3.067,3.8,1.71
1,113,11300,car,896.904,1007.707,-12.16,0.916,3.066,3.8,1.71
2,185,18500,car,1011.197,1003.76,-11.707,1.794,2.99,4.66,1.86
